site_id,kind,name,state,truck_spaces,geom,source_id,run_id,ingested_at,observed_at,confidence,conf_trust,conf_fresh,conf_complete,conf_agree,flags,props,last_seen_at,last_seen_src,liveness,live_state,live_presence,live_sources,live_corrob,live_reasons
115,public_rest_area,Coalinga/Avenal Southbound,CA,23,POINT(-120.782548000232 36.8645420001085),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""CA"", ""county"": ""Fresno"", ""OBJECTID"": 115, ""latitude"": 36.864542, ""longitude"": -120.782548, ""mile_post"": ""PM 1.4"", ""municipality"": ""Hamburg Farms"", ""state_number"": ""06"", ""highway_route"": ""I-5S"", ""nhs_rest_stop"": ""Coalinga/Avenal Southbound"", ""number_of_spots"": 23}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1150,public_rest_area,Hocking US33 WB,OH,10,POINT(-82.5079399999823 39.5644159998837),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Hocking"", ""OBJECTID"": 1150, ""latitude"": 39.564416, ""longitude"": -82.50794, ""mile_post"": ""NA"", ""municipality"": ""Enterprise"", ""state_number"": ""39"", ""highway_route"": ""US33W"", ""nhs_rest_stop"": ""Hocking US33 WB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1151,public_rest_area,Fayette I71 SB,OH,13,POINT(-83.5740050004087 39.6369730002469),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Fayette"", ""OBJECTID"": 1151, ""latitude"": 39.636973, ""longitude"": -83.574005, ""mile_post"": ""68"", ""municipality"": ""Jeffersonville"", ""state_number"": ""39"", ""highway_route"": ""I-71S"", ""nhs_rest_stop"": ""Fayette I71 SB"", ""number_of_spots"": 13}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1152,public_rest_area,Fayette I71 NB,OH,12,POINT(-83.5667420000641 39.637530999869),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Fayette"", ""OBJECTID"": 1152, ""latitude"": 39.637531, ""longitude"": -83.566742, ""mile_post"": ""68"", ""municipality"": ""Jeffersonville"", ""state_number"": ""39"", ""highway_route"": ""I-71N"", ""nhs_rest_stop"": ""Fayette I71 NB"", ""number_of_spots"": 12}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1153,public_rest_area,Pickaway US23 SB,OH,10,POINT(-82.9875970000234 39.7372530000193),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Pickaway"", ""OBJECTID"": 1153, ""latitude"": 39.737253, ""longitude"": -82.987597, ""mile_post"": ""NA"", ""municipality"": ""South Bloomfield"", ""state_number"": ""39"", ""highway_route"": ""US23S"", ""nhs_rest_stop"": ""Pickaway US23 SB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1154,public_rest_area,Preble I70 EB,OH,59,POINT(-84.7609029996582 39.8278749999876),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Preble"", ""OBJECTID"": 1154, ""latitude"": 39.827875, ""longitude"": -84.760903, ""mile_post"": ""NA"", ""municipality"": ""New Oaris"", ""state_number"": ""39"", ""highway_route"": ""I-70E"", ""nhs_rest_stop"": ""Preble I70 EB"", ""number_of_spots"": 59}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1155,public_rest_area,Guernsey I77 SB,OH,10,POINT(-81.5288799995876 39.9057090001638),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Guernsey"", ""OBJECTID"": 1155, ""latitude"": 39.905709, ""longitude"": -81.52888, ""mile_post"": ""36"", ""municipality"": ""Pleasant City"", ""state_number"": ""39"", ""highway_route"": ""I-77S"", ""nhs_rest_stop"": ""Guernsey I77 SB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1156,public_rest_area,Madison I70 EB,OH,19,POINT(-83.5317729998265 39.9397570003137),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Madison"", ""OBJECTID"": 1156, ""latitude"": 39.939757, ""longitude"": -83.531773, ""mile_post"": ""71"", ""municipality"": ""Brighton"", ""state_number"": ""39"", ""highway_route"": ""I-70E"", ""nhs_rest_stop"": ""Madison I70 EB"", ""number_of_spots"": 19}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1157,public_rest_area,Guernsey I77 NB,OH,10,POINT(-81.5322599997773 39.9408449998261),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Guernsey"", ""OBJECTID"": 1157, ""latitude"": 39.940845, ""longitude"": -81.53226, ""mile_post"": ""39"", ""municipality"": ""Pleasant City"", ""state_number"": ""39"", ""highway_route"": ""I-77N"", ""nhs_rest_stop"": ""Guernsey I77 NB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1158,public_rest_area,Madison I70 WB,OH,19,POINT(-83.5327829999549 39.9417810002551),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Madison"", ""OBJECTID"": 1158, ""latitude"": 39.941781, ""longitude"": -83.532783, ""mile_post"": ""71"", ""municipality"": ""Brighton"", ""state_number"": ""39"", ""highway_route"": ""I-70W"", ""nhs_rest_stop"": ""Madison I70 WB"", ""number_of_spots"": 19}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1159,public_rest_area,Licking I70 EB,OH,60,POINT(-82.4524210000663 39.945233000291),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Licking"", ""OBJECTID"": 1159, ""latitude"": 39.945233, ""longitude"": -82.452421, ""mile_post"": ""131"", ""municipality"": ""Firemans Park"", ""state_number"": ""39"", ""highway_route"": ""I-70E"", ""nhs_rest_stop"": ""Licking I70 EB"", ""number_of_spots"": 60}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
116,public_rest_area,Division Creek,CA,9,POINT(-118.239939999755 36.9457200002818),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""CA"", ""county"": ""Inyo"", ""OBJECTID"": 116, ""latitude"": 36.94572, ""longitude"": -118.23994, ""mile_post"": ""PM 83.9"", ""municipality"": ""Independence"", ""state_number"": ""06"", ""highway_route"": ""US 395"", ""nhs_rest_stop"": ""Division Creek"", ""number_of_spots"": 9}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1160,public_rest_area,Licking I70 WB,OH,60,POINT(-82.4527850001144 39.948151000255),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Licking"", ""OBJECTID"": 1160, ""latitude"": 39.948151, ""longitude"": -82.452785, ""mile_post"": ""131"", ""municipality"": ""Firemans Park"", ""state_number"": ""39"", ""highway_route"": ""I-70W"", ""nhs_rest_stop"": ""Licking I70 WB"", ""number_of_spots"": 60}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1161,public_rest_area,Muskingum I70 WB,OH,10,POINT(-81.8594420003457 39.9738439997942),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Muskingum"", ""OBJECTID"": 1161, ""latitude"": 39.973844, ""longitude"": -81.859442, ""mile_post"": ""163"", ""municipality"": ""Bridgeville"", ""state_number"": ""39"", ""highway_route"": ""I-70W"", ""nhs_rest_stop"": ""Muskingum I70 WB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1162,public_rest_area,Guernsey I70 EB,OH,19,POINT(-81.393382999983 40.0389369997665),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Guernsey"", ""OBJECTID"": 1162, ""latitude"": 40.038937, ""longitude"": -81.393383, ""mile_post"": ""189"", ""municipality"": ""NA"", ""state_number"": ""39"", ""highway_route"": ""I-70E"", ""nhs_rest_stop"": ""Guernsey I70 EB"", ""number_of_spots"": 19}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1163,public_rest_area,Belmont I70 EB,OH,19,POINT(-81.0140030001371 40.0632360002987),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Belmont"", ""OBJECTID"": 1163, ""latitude"": 40.063236, ""longitude"": -81.014003, ""mile_post"": ""211"", ""municipality"": ""Morristown"", ""state_number"": ""39"", ""highway_route"": ""I-70E"", ""nhs_rest_stop"": ""Belmont I70 EB"", ""number_of_spots"": 19}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1164,public_rest_area,Belmont I-70W,OH,24,POINT(-81.0113900004016 40.0647859998423),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Belmont"", ""OBJECTID"": 1164, ""latitude"": 40.064786, ""longitude"": -81.01139, ""mile_post"": ""211"", ""municipality"": ""Morristown"", ""state_number"": ""39"", ""highway_route"": ""I-70W"", ""nhs_rest_stop"": ""Belmont I-70W"", ""number_of_spots"": 24}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1165,public_rest_area,Miami I75NB,OH,29,POINT(-84.2147750002686 40.1280559999224),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Miami"", ""OBJECTID"": 1165, ""latitude"": 40.128056, ""longitude"": -84.214775, ""mile_post"": ""81"", ""municipality"": ""Piqua"", ""state_number"": ""39"", ""highway_route"": ""I-75N"", ""nhs_rest_stop"": ""Miami I75NB"", ""number_of_spots"": 29}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1166,public_rest_area,Miami I75 SB,OH,29,POINT(-84.2166089998543 40.1328720003249),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Miami"", ""OBJECTID"": 1166, ""latitude"": 40.132872, ""longitude"": -84.216609, ""mile_post"": ""81"", ""municipality"": ""Piqua"", ""state_number"": ""39"", ""highway_route"": ""I-75S"", ""nhs_rest_stop"": ""Miami I75 SB"", ""number_of_spots"": 29}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1167,public_rest_area,Harrison US22 SB,OH,1,POINT(-81.2198630003644 40.1921120002095),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Harrison"", ""OBJECTID"": 1167, ""latitude"": 40.192112, ""longitude"": -81.219863, ""mile_post"": ""85"", ""municipality"": ""Piedmont"", ""state_number"": ""39"", ""highway_route"": ""US22S"", ""nhs_rest_stop"": ""Harrison US22 SB"", ""number_of_spots"": 1}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1168,public_rest_area,Union US33 NB,OH,10,POINT(-83.285558000057 40.200972999908),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Union"", ""OBJECTID"": 1168, ""latitude"": 40.200973, ""longitude"": -83.285558, ""mile_post"": ""NA"", ""municipality"": ""Dipple"", ""state_number"": ""39"", ""highway_route"": ""US33N"", ""nhs_rest_stop"": ""Union US33 NB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1169,public_rest_area,Union US33 SB,OH,10,POINT(-83.2851799997652 40.2027070000694),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Union"", ""OBJECTID"": 1169, ""latitude"": 40.202707, ""longitude"": -83.28518, ""mile_post"": ""NA"", ""municipality"": ""Dipple"", ""state_number"": ""39"", ""highway_route"": ""US33S"", ""nhs_rest_stop"": ""Union US33 SB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
117,public_rest_area,Enoch Christofferson Southbound,CA,24,POINT(-120.827453999751 37.4644399996443),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""CA"", ""county"": ""Stanislaus"", ""OBJECTID"": 117, ""latitude"": 37.46444, ""longitude"": -120.827454, ""mile_post"": ""PM 0.5"", ""municipality"": ""Turlock"", ""state_number"": ""06"", ""highway_route"": ""Hwy 99 S"", ""nhs_rest_stop"": ""Enoch Christofferson Southbound"", ""number_of_spots"": 24}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1170,public_rest_area,Delaware I71 NB,OH,13,POINT(-82.928579000092 40.2217620003426),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Delaware"", ""OBJECTID"": 1170, ""latitude"": 40.221762, ""longitude"": -82.928579, ""mile_post"": ""128"", ""municipality"": ""Berkshire"", ""state_number"": ""39"", ""highway_route"": ""I-71N"", ""nhs_rest_stop"": ""Delaware I71 NB"", ""number_of_spots"": 13}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1171,public_rest_area,Delaware I71 SB,OH,12,POINT(-82.9298360000926 40.226647999671),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Delaware"", ""OBJECTID"": 1171, ""latitude"": 40.226648, ""longitude"": -82.929836, ""mile_post"": ""128"", ""municipality"": ""Berkshire"", ""state_number"": ""39"", ""highway_route"": ""I-71S"", ""nhs_rest_stop"": ""Delaware I71 SB"", ""number_of_spots"": 12}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1172,public_rest_area,Harrison US250 WB,OH,1,POINT(-81.2169829997668 40.3588140001463),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Harrison"", ""OBJECTID"": 1172, ""latitude"": 40.358814, ""longitude"": -81.216983, ""mile_post"": ""85"", ""municipality"": ""Uhrichsville"", ""state_number"": ""39"", ""highway_route"": ""US250W"", ""nhs_rest_stop"": ""Harrison US250 WB"", ""number_of_spots"": 1}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1173,public_rest_area,Logan US33 WB,OH,10,POINT(-83.7886729999631 40.4052370002849),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Logan"", ""OBJECTID"": 1173, ""latitude"": 40.405237, ""longitude"": -83.788673, ""mile_post"": ""NA"", ""municipality"": ""Bellefontaine"", ""state_number"": ""39"", ""highway_route"": ""US33W"", ""nhs_rest_stop"": ""Logan US33 WB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1174,public_rest_area,Logan US33 EB,OH,10,POINT(-83.7868910002559 40.4057519997969),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Logan"", ""OBJECTID"": 1174, ""latitude"": 40.405752, ""longitude"": -83.786891, ""mile_post"": ""NA"", ""municipality"": ""Bellefontaine"", ""state_number"": ""39"", ""highway_route"": ""US33E"", ""nhs_rest_stop"": ""Logan US33 EB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1175,public_rest_area,Morrow I71 NB,OH,18,POINT(-82.7398640001374 40.4810329998024),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Morrow"", ""OBJECTID"": 1175, ""latitude"": 40.481033, ""longitude"": -82.739864, ""mile_post"": ""NA"", ""municipality"": ""Marengo"", ""state_number"": ""39"", ""highway_route"": ""I-71N"", ""nhs_rest_stop"": ""Morrow I71 NB"", ""number_of_spots"": 18}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1176,public_rest_area,Morrow I71 SB,OH,18,POINT(-82.7427189997222 40.4812500001524),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Morrow"", ""OBJECTID"": 1176, ""latitude"": 40.48125, ""longitude"": -82.742719, ""mile_post"": ""NA"", ""municipality"": ""Marengo"", ""state_number"": ""39"", ""highway_route"": ""I-71S"", ""nhs_rest_stop"": ""Morrow I71 SB"", ""number_of_spots"": 18}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1177,public_rest_area,Marion US23 SB,OH,10,POINT(-83.0757390004052 40.5269639996798),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Marion"", ""OBJECTID"": 1177, ""latitude"": 40.526964, ""longitude"": -83.075739, ""mile_post"": ""NA"", ""municipality"": ""Waldo"", ""state_number"": ""39"", ""highway_route"": ""US23S"", ""nhs_rest_stop"": ""Marion US23 SB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1178,public_rest_area,Marion US23 NB,OH,10,POINT(-83.0736830001632 40.5282720003293),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Marion"", ""OBJECTID"": 1178, ""latitude"": 40.528272, ""longitude"": -83.073683, ""mile_post"": ""NA"", ""municipality"": ""Waldo"", ""state_number"": ""39"", ""highway_route"": ""US23N"", ""nhs_rest_stop"": ""Marion US23 NB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1179,public_rest_area,Auglaize US33 EB,OH,20,POINT(-84.329680000362 40.5570329998376),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Auglaize"", ""OBJECTID"": 1179, ""latitude"": 40.557033, ""longitude"": -84.32968, ""mile_post"": ""NA"", ""municipality"": ""Moulton"", ""state_number"": ""39"", ""highway_route"": ""US33E"", ""nhs_rest_stop"": ""Auglaize US33 EB"", ""number_of_spots"": 20}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
118,public_rest_area,Enoch Christofferson Northbound,CA,23,POINT(-120.830890000018 37.4665400000615),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""CA"", ""county"": ""Stanislaus"", ""OBJECTID"": 118, ""latitude"": 37.46654, ""longitude"": -120.83089, ""mile_post"": ""PM 0.5"", ""municipality"": ""Turlock"", ""state_number"": ""06"", ""highway_route"": ""Hwy 99 N"", ""nhs_rest_stop"": ""Enoch Christofferson Northbound"", ""number_of_spots"": 23}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1180,public_rest_area,Auglaize US33 WB,OH,20,POINT(-84.3278159997407 40.5584649998308),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Auglaize"", ""OBJECTID"": 1180, ""latitude"": 40.558465, ""longitude"": -84.327816, ""mile_post"": ""NA"", ""municipality"": ""Moulton"", ""state_number"": ""39"", ""highway_route"": ""US33W"", ""nhs_rest_stop"": ""Auglaize US33 WB"", ""number_of_spots"": 20}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1181,public_rest_area,Jefferson SR213 EB,OH,10,POINT(-80.6660480003076 40.5692510000942),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Jefferson"", ""OBJECTID"": 1181, ""latitude"": 40.569251, ""longitude"": -80.666048, ""mile_post"": ""NA"", ""municipality"": ""Hammondsville"", ""state_number"": ""39"", ""highway_route"": ""Hwy213E"", ""nhs_rest_stop"": ""Jefferson SR213 EB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1182,public_rest_area,Auglaize I75 NB,OH,20,POINT(-84.1575440000672 40.5985560002935),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Auglaize"", ""OBJECTID"": 1182, ""latitude"": 40.598556, ""longitude"": -84.157544, ""mile_post"": ""NA"", ""municipality"": ""Wapakoneta"", ""state_number"": ""39"", ""highway_route"": ""I-75N"", ""nhs_rest_stop"": ""Auglaize I75 NB"", ""number_of_spots"": 20}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1183,public_rest_area,Auglaize I75 SB,OH,20,POINT(-84.1585580003936 40.6000549997103),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Auglaize"", ""OBJECTID"": 1183, ""latitude"": 40.600055, ""longitude"": -84.158558, ""mile_post"": ""NA"", ""municipality"": ""Wapakoneta"", ""state_number"": ""39"", ""highway_route"": ""I-75S"", ""nhs_rest_stop"": ""Auglaize I75 SB"", ""number_of_spots"": 20}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1184,public_rest_area,Richland US30 EB,OH,10,POINT(-82.4197580003159 40.7793079998468),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Richland"", ""OBJECTID"": 1184, ""latitude"": 40.779308, ""longitude"": -82.419758, ""mile_post"": ""NA"", ""municipality"": ""Mansfield"", ""state_number"": ""39"", ""highway_route"": ""US30E"", ""nhs_rest_stop"": ""Richland US30 EB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1185,public_rest_area,Richland US30 WB,OH,10,POINT(-82.4208830000721 40.7806359997507),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Richland"", ""OBJECTID"": 1185, ""latitude"": 40.780636, ""longitude"": -82.420883, ""mile_post"": ""NA"", ""municipality"": ""Mansfield"", ""state_number"": ""39"", ""highway_route"": ""US30W"", ""nhs_rest_stop"": ""Richland US30 WB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1186,public_rest_area,Wyandot US30 EB,OH,42,POINT(-83.1713609999683 40.8065610000083),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Wyandot"", ""OBJECTID"": 1186, ""latitude"": 40.806561, ""longitude"": -83.171361, ""mile_post"": ""NA"", ""municipality"": ""Edenville"", ""state_number"": ""39"", ""highway_route"": ""US30E"", ""nhs_rest_stop"": ""Wyandot US30 EB"", ""number_of_spots"": 42}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1187,public_rest_area,Wyandot US30 WB,OH,40,POINT(-83.17630799978 40.8090890001428),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Wyandot"", ""OBJECTID"": 1187, ""latitude"": 40.809089, ""longitude"": -83.176308, ""mile_post"": ""NA"", ""municipality"": ""Edenville"", ""state_number"": ""39"", ""highway_route"": ""US30W"", ""nhs_rest_stop"": ""Wyandot US30 WB"", ""number_of_spots"": 40}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1188,public_rest_area,Allen US30 EB,OH,10,POINT(-84.0621509999347 40.823517999912),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Allen"", ""OBJECTID"": 1188, ""latitude"": 40.823518, ""longitude"": -84.062151, ""mile_post"": ""NA"", ""municipality"": ""Cairo"", ""state_number"": ""39"", ""highway_route"": ""US30E"", ""nhs_rest_stop"": ""Allen US30 EB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1189,public_rest_area,Allen US30 WB,OH,10,POINT(-84.0620010001469 40.8253249998099),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Allen"", ""OBJECTID"": 1189, ""latitude"": 40.825325, ""longitude"": -84.062001, ""mile_post"": ""NA"", ""municipality"": ""Cairo"", ""state_number"": ""39"", ""highway_route"": ""US30W"", ""nhs_rest_stop"": ""Allen US30 WB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
119,public_rest_area,Crystal Springs,CA,4,POINT(-122.367440000211 37.5415099998776),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""CA"", ""county"": ""San Mateo"", ""OBJECTID"": 119, ""latitude"": 37.54151, ""longitude"": -122.36744, ""mile_post"": ""PM 13.5"", ""municipality"": ""Belmont"", ""state_number"": ""06"", ""highway_route"": ""I-280"", ""nhs_rest_stop"": ""Crystal Springs"", ""number_of_spots"": 4}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1190,public_rest_area,Wyandot US23 SB,OH,10,POINT(-83.3346689999461 40.8807280002375),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Wyandot"", ""OBJECTID"": 1190, ""latitude"": 40.880728, ""longitude"": -83.334669, ""mile_post"": ""NA"", ""municipality"": ""Carey"", ""state_number"": ""39"", ""highway_route"": ""US23S"", ""nhs_rest_stop"": ""Wyandot US23 SB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
